measure_time,SPEC-O3,SPEC-CO,SPEC-NO2,SPEC-SO2
2023-03-14 02:00:00,-1.9205729963333333,3.450520674333333,-11.165364266666666,39.095052083333336
2023-03-14 03:00:00,-2.441406488,3.6621094945,-11.91406345,40.234375
2023-03-14 04:00:00,-2.2656250002,3.5937501908000002,-11.09375,39.70703125
2023-03-14 05:00:00,-2.0312498093999998,3.6523437977999995,-10.99609413,37.94921875
2023-03-14 06:00:00,-2.2656248093999998,3.6718748096,-12.0703125,38.671875
2023-03-14 07:00:00,-2.018229008,3.9062500003333334,-11.263020516666666,41.2109375
2023-03-14 08:00:00,-2.294921994,4.4433596135,-11.425780775,46.58203125
2023-03-14 09:00:00,-1.855468607,5.15625,-10.234375570800001,58.0078125
2023-03-14 10:00:00,-1.985677004,6.396484534,-11.311849116666666,78.15755208333333
2023-03-14 11:00:00,-2.329799413714286,7.533482347285714,-13.295200757142856,95.01953125
2023-03-14 12:00:00,-2.311197678333333,7.747396151333334,-13.444009783333334,98.30729168333333
2023-03-14 13:00:00,-2.427455425142857,8.077566828,-13.630022321428571,108.42633929285715
2023-03-14 14:00:00,-2.22167974725,7.71484410775,-13.305663825,103.930664075
2023-03-14 15:00:00,-2.5878905055,7.568359375,-13.4277339,100.19531252499999
2023-03-14 16:00:00,-2.8320313293333332,6.998698075666667,-12.597655933333334,90.4296875
2023-03-14 17:00:00,-2.8320313293333332,5.664062659,-10.937500316666666,71.02864583333333
2023-03-14 18:00:00,-2.44140624975,5.46875,-10.205078125,62.0849609375
2023-03-14 19:00:00,-2.56347650275,5.6152341365,-11.181640625,58.7890625
2023-03-14 20:00:00,-2.4902343351666665,4.996745268666667,-12.337239425,55.126953125
2023-03-14 21:00:00,-2.3046875952,5.0390626908,-12.32421875,51.875
2023-03-14 22:00:00,-2.1875,5.000000286200001,-14.27734375,50.56640625
2023-03-14 23:00:00,-2.287946292142857,5.287388461,-14.160156114285714,49.204799107142854
2023-03-15 00:00:00,-2.832031012,4.785155773,-13.37890625,47.8515625
2023-03-15 01:00:00,-2.018229325666667,4.654948075666667,-13.411458333333334,46.419270833333336
2023-03-15 02:00:00,-2.050781011833333,4.817708174333333,-13.883463541666666,47.835286458333336
2023-03-15 03:00:00,-2.4999998096,4.589843463799999,-14.17968731,46.2109375
2023-03-15 04:00:00,-2.2460935115,4.1992185115,-13.818359375,45.703125
2023-03-15 05:00:00,-2.050781012,4.394530773,-13.96484375,47.4609375
2023-03-15 06:00:00,-2.0117187976,4.5312499046,-14.25781269,47.65625
2023-03-15 07:00:00,-1.611328006,5.1269528865,-13.134765625,50.927734375
2023-03-15 08:00:00,-1.9252232824285715,6.0407364708571425,-11.565290178571429,60.60267857142857
2023-03-15 09:00:00,-2.1809896626666667,7.714844227,-11.328125,85.87239583333333
2023-03-15 10:00:00,-2.34375,8.642578125,-12.011718275,105.56640625
2023-03-15 11:00:00,-2.34375,8.984375,-13.818359375,116.30859375
2023-03-15 12:00:00,-2.6646205697142853,8.998325756571429,-13.783482414285714,117.20145090000001
2023-03-15 13:00:00,-2.701822996166667,8.772786458333334,-14.046223958333334,113.86718751666666
2023-03-15 14:00:00,-2.61230450875,8.4228515625,-12.3046877375,106.5185547
2023-03-15 15:00:00,-2.4739583333333335,8.398437818,-13.313802083333334,108.36588543333333
2023-03-15 16:00:00,-2.563476503,8.2275390625,-12.451171875,101.025390625
2023-03-15 17:00:00,-2.832031488,7.080078602,-11.71875,83.69140625
2023-03-15 18:00:00,-2.799479008,6.315104325666667,-11.165364583333334,71.41927083333333
2023-03-15 19:00:00,-2.685546756,5.419921398,-10.7666018,61.23046875
2023-03-15 20:00:00,-2.4902340174999997,5.126953602,-11.474609375,57.51953125
2023-03-15 21:00:00,-2.4804687976,5.0585935592,-12.51953106,53.84765625
2023-03-15 22:00:00,-2.41699212775,5.261230528375,-13.3422850375,52.72216796875
2023-03-15 23:00:00,-2.2739955698571426,5.510602405999999,-13.560267992857144,50.73939732142857
2023-03-16 00:00:00,-2.392578006,5.27343785775,-13.403320075,50.0244140625
2023-03-16 01:00:00,-2.1875001906000002,4.7460935592,-12.265625,49.43359375
2023-03-16 02:00:00,-1.9921874048,5.078125286200001,-11.97265606,50.95703125
2023-03-16 03:00:00,-2.19726550575,5.00488293175,-11.938476325,52.34375
2023-03-16 04:00:00,-2.226562595,5.1367185592,-11.30859375,54.62890625
2023-03-16 05:00:00,-1.904296994,5.126953602,-11.425781725,53.564453125
2023-03-16 06:00:00,-2.4609374048,4.707031536200001,-11.58203125,50.1953125
2023-03-16 07:00:00,-2.29492199425,5.05371105675,-11.6455078125,51.220703125
2023-03-16 08:00:00,-1.985677004,5.95703125,-13.151041666666666,65.55989583333333
2023-03-16 09:00:00,-1.464843988,6.542969227,-11.62109375,72.16796875
2023-03-16 10:00:00,-2.0996094945,7.4707028865,-11.035155775,85.7421875
2023-03-16 11:00:00,-2.3437500003333334,8.463542302666667,-12.727864583333334,103.32031251666666
2023-03-16 12:00:00,-2.319335997,9.179687977,-12.744140625,114.965820325
2023-03-16 13:00:00,-2.2460936706666668,9.244792143666666,-12.662760416666666,116.48763023333333
2023-03-16 14:00:00,-2.3437498093999998,8.2031252862,-12.34374981,103.92578126999999
2023-03-16 15:00:00,-2.8320312022,6.757812023,-11.81640663,83.5546875
2023-03-16 16:00:00,-2.648925870625,5.908203065375,-11.291504025,71.8017578125
2023-03-16 17:00:00,-2.4414066473333333,5.403645992333334,-11.197916033333334,63.118489583333336
2023-03-16 18:00:00,-2.148437658666667,5.078125,-11.42578125,57.845052083333336
2023-03-16 19:00:00,-2.5390625,5.3710939885,-13.1347661,56.0546875
2023-03-16 20:00:00,-2.0833333333333335,5.110677083333333,-13.37890625,56.25
2023-03-16 21:00:00,-2.1809896626666667,4.947916666666667,-14.420572916666666,54.427083333333336
2023-03-16 22:00:00,-2.539062023,4.882812023,-15.625,52.734375
2023-03-16 23:00:00,-2.197265506,4.8828125,-13.671875,52.099609375
2023-03-17 00:00:00,-2.7343750003333334,4.980468591,-14.127604166666666,54.524739583333336
2023-03-17 01:00:00,-2.050781012,4.980469227,-14.84375,51.7578125
2023-03-17 02:00:00,-2.001953006,5.078125,-13.8183589,53.80859375
2023-03-17 03:00:00,-1.757812023,5.078125,-14.16015625,57.421875
2023-03-17 04:00:00,-1.7903643450000002,5.045572837166667,-13.232421716666666,53.662109375
2023-03-17 05:00:00,-1.9531246820000001,5.208333651333334,-13.053385733333334,53.776041666666664
2023-03-17 06:00:00,-1.6601560115,5.273437977,-12.3535161,55.17578125
2023-03-17 07:00:00,-1.9287107587499999,5.32226574425,-12.20703125,54.5166015625
2023-03-17 08:00:00,-2.0507814885,5.517578125,-12.841796875,58.349609375
2023-03-17 09:00:00,-1.7903646626666667,6.412760893666667,-12.011719066666666,70.60546875
2023-03-17 10:00:00,-2.0507813928000003,7.1484375954,-12.24609375,83.671875
2023-03-17 11:00:00,-2.075195253,7.95898401725,-12.646484375,94.0673828125
2023-03-17 12:00:00,-2.685546994,7.1289060115,-12.5,84.5703125
2023-03-17 13:00:00,-2.221679747,6.66503894325,-12.01171875,82.5927734375
2023-03-17 14:00:00,-2.1679687978,7.8515623092,-13.41796875,95.95703125
2023-03-17 15:00:00,-2.4902340174999997,7.6171875,-12.9394536,95.166015625
2023-03-17 16:00:00,-2.441406012,6.933594227,-12.5325524,82.97526041666667
2023-03-17 17:00:00,-2.929687977,6.054687977,-12.109375,68.84765625
2023-03-17 18:00:00,-2.856445253,6.20117199425,-10.9863278875,65.0634765625
2023-03-17 19:00:00,-2.4414063293333332,7.226562341,-11.23046875,65.26692708333333
2023-03-17 20:00:00,-2.2949219945,7.2753903865,-11.3769536,63.76953125
2023-03-17 21:00:00,-2.4414061706666668,6.917317628833334,-12.027995266666666,64.07877604166667
2023-03-17 22:00:00,-2.294921994,7.470703602,-11.57226515,62.79296875
2023-03-17 23:00:00,-2.148437786,7.1484373092,-11.50390625,59.39453125
2023-03-18 00:00:00,-2.4023437974,5.3515623092,-11.6015625,54.94140625
2023-03-18 01:00:00,-2.5065103371666666,4.8828128180000006,-11.653645516666666,51.236979166666664
2023-03-18 02:00:00,-2.2786459923333333,4.492187659,-11.9140625,46.549479166666664
2023-03-18 03:00:00,-2.343749841333333,4.378255128833334,-11.783854325,45.540364583333336
2023-03-18 04:00:00,-1.7252603373333333,4.361979325666667,-12.40234375,46.875
2023-03-18 05:00:00,-2.1484375,4.37011730675,-12.0605471125,45.703125
2023-03-18 06:00:00,-2.3925780055,4.394531727,-12.69531345,45.703125
2023-03-18 07:00:00,-2.2298178275000002,4.5410157045,-12.418620108333334,46.126302083333336
2023-03-18 08:00:00,-1.904296994,4.980469227,-11.621093275,49.755859375
2023-03-18 09:00:00,-2.0507812024,5.8398435592,-11.11328125,60.0390625
2023-03-18 10:00:00,-1.985677004,6.868489742333334,-11.165364583333334,73.40494791666667
2023-03-18 11:00:00,-2.1809896625,7.3242189885,-12.59765625,82.09635416666667
2023-03-18 12:00:00,-2.3763020036666664,6.412760257666666,-12.01171875,72.55859375
2023-03-18 13:00:00,-2.5716146626666667,5.76171875,-11.62109375,61.5234375
2023-03-18 14:00:00,-2.6367186068,5.117187023,-10.72265625,55.13671875
2023-03-18 15:00:00,-2.604166348666667,4.882812341,-10.709635416666666,51.399739583333336
2023-03-18 16:00:00,-2.6367186706666668,4.915364742333334,-10.15625,50.455729166666664
2023-03-18 17:00:00,-2.39257800575,4.516601801,-10.2050783635,47.0703125
2023-03-18 18:00:00,-2.4739583333333335,4.394531727,-10.44921875,43.782552083333336
2023-03-18 19:00:00,-2.3681642414999997,4.150390148,-10.5712890615,41.8701171875
2023-03-18 20:00:00,-2.3763020036666664,4.134114424333333,-11.26302115,40.266927083333336
2023-03-18 21:00:00,-2.1874999998,4.23828125,-12.18749981,40.25390625
2023-03-18 22:00:00,-2.2949218355,4.264322996166666,-12.744140783333334,40.999348958333336
2023-03-18 23:00:00,-2.3763020036666664,4.264323075666667,-12.63020865,41.829427083333336
2023-03-19 00:00:00,-2.1647135018333334,4.427083333333333,-11.979166983333334,43.522135416666664
2023-03-19 01:00:00,-2.734375,4.003905773,-12.98828125,45.01953125
2023-03-19 02:00:00,-2.539062023,3.857421875,-13.0859375,39.013671875
2023-03-19 03:00:00,-2.018229325666667,4.069010416666667,-14.615885416666666,41.015625
2023-03-19 04:00:00,-1.8066405054999999,4.1503903865,-14.5996089,42.724609375
2023-03-19 05:00:00,-2.34375,4.101562023,-14.0625,42.578125
2023-03-19 06:00:00,-2.34375,4.199219227,-12.69531155,41.9921875
2023-03-19 07:00:00,-2.2460936706666668,4.329427560333333,-13.509114583333334,44.270833333333336
2023-03-19 08:00:00,-1.660156012,4.785155773,-12.59765625,49.0234375
2023-03-19 09:00:00,-2.180989663,5.76171875,-11.71875,58.333333333333336
2023-03-19 10:00:00,-2.19726550575,7.27539026725,-12.4267578125,80.46875
2023-03-19 11:00:00,-2.1158853373333333,7.454426924333333,-13.411458333333334,84.04947916666667
2023-03-19 12:00:00,-2.807617247,6.93359410775,-12.5488283625,84.5947265625
2023-03-19 13:00:00,-2.4902340174999997,6.738280773,-13.183593275,81.103515625
2023-03-19 14:00:00,-2.701823314,6.412760416666667,-12.955729483333334,76.23697916666667
2023-03-19 15:00:00,-2.8320310115,5.5664064885,-11.1328125,61.62109375
